WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
0,0,0,1,0,0,0,1,0,1,1,10,0,324,0,57,1,24,3
1,1,1,1,0,0,0,0,0,1,30,10,3,676,71,47,0,0,2
1,1,0,1,0,0,1,0,0,1,2,6,0,599,6,50,1,29,1
1,0,0,1,1,0,0,0,0,1,-9,12,0,378,0,50,0,0,3
1,0,1,1,0,1,0,0,0,1,0,8,4,223,12,51,0,0,1
0,0,0,1,1,1,1,0,0,1,0,5,0,595,40,56,0,0,1
0,0,1,1,0,0,0,0,0,1,0,12,0,324,3,46,0,0,2
1,0,0,1,1,0,0,0,0,1,2,8,0,328,3,53,0,0,3
1,1,0,1,1,1,1,0,1,1,0,12,1,551,39,53,0,0,2
1,1,1,1,0,0,0,0,0,1,3,10,0,313,4,47,0,0,2
0,0,0,1,0,0,0,1,0,1,0,0,0,298,4,51,0,0,3
0,0,0,0,0,0,0,0,1,1,4,7,0,462,9,52,1,8,3
1,1,0,0,1,0,1,0,0,1,2,8,0,415,5,49,0,0,1
0,0,0,0,0,0,0,1,0,1,-9,7,0,195,2,46,1,10,3
0,0,0,1,0,0,0,1,0,1,2,8,0,395,5,49,1,1,3
0,0,0,1,1,1,0,1,0,1,1,7,14,353,130,53,0,0,3
0,0,0,1,0,0,0,0,1,1,1,9,0,355,3,52,1,3,3
0,0,0,1,0,0,0,0,0,1,0,8,0,229,26,56,1,25,3
0,0,0,1,0,0,0,1,0,1,0,8,1,221,10,46,0,0,2
1,0,0,1,1,0,1,0,0,1,0,9,1,468,8,53,1,28,3
0,0,0,1,0,1,1,0,0,1,3,12,2,288,29,52,1,9,2
0,0,0,1,1,0,1,0,1,1,2,8,6,474,149,46,0,0,3
0,0,1,1,1,1,0,1,0,1,0,13,2,340,22,54,1,18,2
1,0,0,1,0,0,1,0,0,1,0,3,0,556,3,56,0,0,3
0,0,0,1,0,0,0,1,0,1,0,11,2,235,9,54,0,0,1
0,0,0,1,1,0,0,1,0,1,0,10,0,265,4,54,0,0,1
0,0,0,0,0,0,0,1,0,0,0,11,1,223,5,52,1,32,3
0,0,0,0,0,0,0,0,0,1,1,12,0,319,2,57,0,0,2
0,1,1,1,0,1,1,1,0,1,1,11,2,267,34,48,1,9,2
0,1,0,0,0,0,1,1,0,1,9,9,0,417,27,52,0,0,2
1,0,0,1,0,1,1,0,1,1,1,8,0,471,7,54,0,0,3
1,0,1,1,0,0,0,1,0,1,-9,9,0,210,1,46,0,0,3
1,0,0,0,1,1,0,1,0,1,0,7,1,244,20,48,0,0,1
1,0,0,1,0,0,0,0,0,1,0,12,1,267,30,48,0,0,2
0,0,0,1,0,0,0,0,1,1,0,10,0,285,4,52,1,20,3
0,0,0,1,1,1,0,1,0,1,0,12,1,256,9,46,0,0,1
0,1,0,1,0,1,1,1,0,1,0,13,0,705,11,53,0,0,2
1,0,0,1,0,1,1,0,0,1,0,16,0,294,13,51,0,0,1
1,0,0,1,0,0,0,0,0,0,0,3,0,640,3,53,0,0,3
0,1,0,1,0,1,0,0,1,1,2,13,1,297,11,46,0,0,2
0,0,0,1,0,0,0,0,0,1,-9,12,0,308,1,47,0,0,3
1,1,0,1,1,1,1,1,0,1,0,9,1,291,10,53,1,15,2
1,0,0,1,0,0,1,0,0,1,3,4,0,533,4,57,0,0,3
1,0,0,1,0,1,0,1,0,0,0,13,0,248,9,48,0,0,2
1,1,1,1,0,0,0,0,0,1,6,7,3,391,21,52,0,0,1
1,0,0,0,0,1,0,1,0,1,-9,7,7,543,61,48,1,18,3
0,0,0,0,0,0,0,1,0,0,1,11,1,300,17,49,1,38,2
1,1,0,1,0,0,1,0,1,1,0,9,0,383,7,54,1,38,1
1,0,0,1,0,1,1,0,0,1,0,10,1,312,7,49,1,36,3
0,0,0,0,1,1,0,0,1,1,0,10,3,295,56,52,1,30,3
1,0,0,0,1,0,1,0,0,1,7,2,2,609,71,55,0,0,3
0,0,0,1,0,1,0,0,0,1,0,10,0,365,22,54,0,0,2
1,1,0,1,0,0,0,1,0,1,3,1,0,694,5,52,1,5,2
0,0,0,0,0,0,0,0,0,1,0,8,1,224,21,52,1,23,2
1,1,1,1,0,0,0,0,0,1,12,6,5,433,49,48,1,27,1
0,0,0,1,0,0,0,0,0,1,5,11,0,367,9,50,0,0,3
1,0,0,1,0,1,1,1,0,1,0,12,0,271,18,54,1,16,2
0,0,0,1,1,0,0,0,1,1,1,12,6,287,8,53,1,15,2
1,0,0,1,0,1,1,0,0,1,1,10,1,295,22,52,0,0,3
1,1,0,0,1,0,0,0,0,1,10,9,0,407,16,56,1,18,2
1,0,0,1,0,1,0,0,1,1,-9,14,1,347,29,51,0,0,3
0,0,0,1,0,1,1,1,0,1,0,14,2,340,60,47,0,0,2
1,0,0,0,0,0,1,1,0,1,1,10,3,386,8,49,1,1,3
0,0,0,1,0,0,0,0,0,1,0,8,1,256,27,51,1,26,2
0,0,0,1,0,1,0,1,0,1,0,9,0,212,16,49,0,0,1
1,0,0,1,0,1,1,1,0,1,0,10,0,271,12,51,0,0,2
0,1,1,1,0,1,1,1,0,1,3,12,3,389,57,46,1,32,2
0,0,0,1,0,1,1,0,0,1,1,12,0,300,4,46,0,0,3
1,0,0,1,0,1,0,1,0,1,1,8,0,244,13,56,1,10,1
0,0,0,1,0,1,1,0,1,1,8,4,0,766,81,52,1,5,2
0,0,0,1,0,1,0,0,0,1,1,8,1,374,18,46,1,4,2
1,1,0,1,0,0,1,0,1,1,3,10,0,409,7,57,0,0,2
1,0,0,1,0,0,0,1,0,0,0,8,0,206,3,55,0,0,3
1,0,0,0,1,1,1,0,0,1,0,5,0,612,5,56,0,0,2
1,0,0,1,0,0,0,1,0,1,0,10,1,214,6,46,1,38,2
0,0,0,1,0,1,0,1,0,1,0,10,1,227,22,51,0,0,1
0,0,0,1,0,0,0,0,0,1,0,2,0,695,5,46,0,0,3
0,0,0,1,0,0,0,0,0,1,0,8,0,243,3,50,0,0,3
1,0,1,1,0,1,1,1,0,1,0,7,1,307,21,46,0,0,1
1,0,0,1,0,1,0,1,0,0,0,12,0,259,11,52,0,0,3
0,0,0,1,0,1,1,1,0,1,-9,11,2,313,17,46,0,0,3
1,0,0,1,0,0,0,1,0,1,0,7,0,209,8,47,0,0,3
1,0,0,1,0,1,0,0,0,1,0,14,12,311,42,56,0,0,2
0,1,0,1,0,0,1,0,0,1,0,12,0,264,9,54,0,0,2
0,1,0,1,0,0,1,0,0,1,0,8,2,245,28,57,1,9,1
1,0,0,0,0,1,0,0,0,1,0,10,2,258,13,56,1,23,3
0,0,0,1,1,0,1,0,1,1,0,11,2,328,5,54,0,0,2
0,1,0,1,0,0,0,0,0,1,0,7,0,219,4,50,1,5,1
1,0,0,0,0,1,0,0,0,1,-9,15,0,271,2,52,0,0,3
1,1,1,1,0,1,0,1,0,1,0,7,0,232,15,51,0,0,2
0,0,0,1,0,1,0,1,0,1,0,11,0,291,9,55,0,0,3
1,0,1,1,1,1,0,0,0,1,0,10,2,277,18,52,0,0,2
0,0,0,1,0,0,0,1,0,1,0,10,0,225,2,56,0,0,3
1,0,0,1,0,0,1,0,0,1,12,7,0,560,6,48,0,0,3
1,1,0,1,0,0,0,1,0,1,6,9,0,666,7,56,0,0,2
1,0,0,1,0,0,1,0,0,1,0,12,0,326,3,57,0,0,3
0,1,0,1,0,0,1,1,0,1,3,7,0,281,20,47,1,6,2
1,0,0,1,0,0,0,0,0,1,0,11,5,233,25,46,0,0,2
0,0,0,0,1,1,1,0,1,0,1,8,8,473,78,55,0,0,3
1,1,1,0,0,0,1,1,0,1,0,6,1,238,20,52,0,0,2
0,0,0,1,1,0,1,1,0,1,2,9,2,382,32,52,1,5,2
1,1,0,1,0,0,0,0,0,1,7,8,0,531,5,46,0,0,2
1,1,0,0,1,0,0,1,0,1,0,10,0,471,15,52,0,0,1
1,0,0,1,1,0,1,0,0,1,0,11,0,423,2,55,0,0,3
0,0,0,1,0,1,1,0,1,1,1,8,6,434,158,53,1,41,2
1,0,0,1,0,0,1,0,0,1,0,12,0,242,4,56,0,0,2
1,1,0,1,0,0,1,0,0,1,0,6,0,459,3,47,0,0,2
1,0,0,1,0,0,0,1,0,1,1,12,1,289,4,51,0,0,1
1,0,0,1,0,0,1,0,0,1,11,15,0,559,13,48,1,1,3
0,0,0,1,0,0,0,0,0,1,1,10,0,244,8,53,0,55,3
0,0,0,1,0,0,0,1,0,1,0,10,0,234,4,52,0,0,1
0,0,0,1,0,1,1,0,1,1,1,1,0,695,36,56,0,0,2
0,0,0,1,0,0,0,1,0,1,-9,11,0,211,1,49,0,0,3
1,0,0,1,0,0,1,0,0,0,0,8,0,372,37,49,0,0,3
1,0,1,1,0,1,0,1,0,1,1,6,15,279,47,52,0,0,2
1,1,0,0,0,0,0,0,0,1,0,9,0,566,37,52,1,29,2
1,0,1,0,1,1,0,0,0,1,0,10,0,310,5,52,1,7,1
1,0,0,0,1,1,0,0,0,1,8,7,7,486,168,50,0,0,3
0,0,0,0,0,1,0,1,0,1,1,9,0,278,61,50,0,0,2
0,0,0,1,0,1,0,1,0,1,0,9,0,305,18,50,0,0,3
0,0,0,1,0,0,1,0,0,1,0,10,1,407,33,49,1,1,3
1,0,0,1,0,1,1,0,0,1,1,12,0,646,14,48,0,0,3
1,1,1,1,0,0,0,0,0,1,2,9,0,263,5,50,0,0,2
0,0,0,1,0,0,0,1,0,1,0,11,0,206,5,52,0,0,3
1,0,0,0,0,0,1,0,0,1,8,9,9,693,16,52,0,0,3
0,0,0,0,1,1,1,0,1,1,2,11,2,431,87,49,0,49,3
0,0,1,1,0,0,0,0,0,1,7,10,0,284,6,56,0,0,2
1,0,0,1,0,0,0,0,0,1,-9,12,0,235,2,49,0,0,3
1,1,0,0,0,0,1,1,0,1,0,8,0,269,5,53,1,7,2
0,0,0,1,0,0,0,0,0,1,0,10,0,300,3,46,0,0,2
0,1,0,1,0,1,1,1,0,1,1,12,3,281,42,53,1,28,1
0,0,0,0,0,0,1,1,0,1,0,18,1,441,14,57,1,17,2
1,0,0,1,0,0,0,0,1,1,10,12,0,536,7,57,1,1,3
0,1,0,1,1,0,1,0,0,1,5,12,1,441,10,51,0,0,2
0,1,0,1,0,1,1,1,0,1,0,10,10,296,109,52,1,8,2
1,0,0,0,0,1,0,0,1,1,11,6,3,414,15,54,0,0,2
0,0,0,0,0,0,0,1,0,1,2,7,2,340,4,47,1,8,3
0,0,0,1,1,0,0,0,0,1,0,11,0,291,3,52,0,0,3
0,0,0,1,0,0,1,0,0,1,0,11,0,286,10,49,0,0,2
1,0,1,1,0,0,0,0,0,1,0,10,0,302,3,55,0,0,2
0,0,0,0,0,1,0,0,0,0,0,10,0,257,6,55,1,22,2
0,0,0,1,0,1,1,0,0,1,0,12,0,294,8,56,0,0,3
1,0,0,1,1,1,1,1,0,1,1,10,3,321,47,47,1,9,1
1,0,0,1,1,0,0,0,0,1,0,12,1,416,5,50,1,31,3
1,0,1,1,0,0,1,0,1,1,1,10,5,255,45,55,1,8,2
1,0,0,0,0,0,0,0,0,1,-9,6,0,729,2,54,0,0,3
0,0,0,0,0,0,0,1,0,1,2,10,0,281,4,52,1,6,3
0,0,0,1,1,0,1,1,0,1,2,12,3,307,35,52,1,10,3
0,1,0,0,1,1,0,1,0,1,1,10,1,346,65,54,1,34,2
0,0,0,1,0,1,1,1,0,1,-9,10,10,299,63,53,1,6,3
1,0,0,1,1,0,1,0,0,1,0,12,0,430,5,57,0,0,3
0,0,0,1,0,1,1,1,0,1,0,10,0,302,9,51,0,0,3
0,0,0,1,1,0,1,0,0,1,1,12,1,312,43,46,0,0,2
1,0,0,0,0,0,0,1,0,1,2,9,0,226,7,46,1,11,2
1,1,0,1,1,0,0,0,0,1,0,10,0,358,4,50,1,14,2
0,0,0,1,0,0,0,0,0,1,0,10,0,251,3,57,0,0,3
1,0,0,1,0,0,0,0,0,1,0,12,0,301,3,50,0,0,3
0,0,0,1,0,0,1,1,0,1,2,12,0,328,22,56,1,17,3
1,1,0,1,0,0,1,1,0,1,5,11,1,402,31,56,1,10,2
1,0,0,1,0,0,0,1,0,1,-9,8,0,329,1,48,1,2,3
1,0,0,1,1,0,1,0,0,1,17,8,0,637,80,46,0,0,3
1,1,0,1,0,0,0,0,0,1,-9,8,0,548,2,47,0,0,3
0,0,0,1,0,0,0,0,0,1,1,11,0,405,1,49,1,10,3
0,0,0,1,1,0,0,1,0,1,0,14,0,277,3,50,0,0,3
1,1,0,1,0,0,1,0,1,1,0,9,0,383,7,54,1,38,1
0,0,0,1,0,0,0,0,0,1,1,10,6,250,34,50,0,0,2
1,1,0,1,1,0,1,1,0,1,0,9,0,333,3,50,1,32,2
1,1,1,0,1,0,0,0,0,1,1,8,10,278,16,54,0,0,2
1,0,0,1,0,0,1,0,0,1,1,11,0,509,18,55,0,0,2
1,1,1,1,0,1,1,1,0,1,2,12,0,258,24,56,1,12,1
0,0,0,1,1,0,1,0,0,1,1,10,0,368,5,57,1,43,3
1,0,0,0,1,1,1,0,0,1,2,12,1,341,8,55,0,0,3
1,0,0,1,1,1,1,0,1,1,0,9,0,477,9,46,0,0,3
1,1,0,0,0,0,1,0,0,1,4,8,1,561,32,47,0,0,2
1,0,1,1,0,1,1,0,0,1,1,8,1,286,15,53,0,0,2
0,0,0,1,0,0,0,1,0,1,1,12,0,350,4,52,1,27,2
0,1,1,1,1,0,1,1,0,1,0,12,1,332,7,50,0,0,2
0,0,0,1,0,1,0,0,0,1,1,10,2,277,32,48,0,0,3
1,0,0,1,0,0,1,0,0,1,2,9,0,281,12,46,1,17,3
0,1,1,1,0,0,0,1,0,1,0,9,0,216,3,54,1,18,2
0,0,0,1,0,1,0,1,0,1,1,11,3,294,36,56,1,9,2
1,0,0,1,0,0,1,0,0,1,2,12,0,652,3,56,0,0,1
0,0,0,1,1,0,1,0,0,1,0,12,1,383,51,49,0,0,2
1,0,0,1,0,0,0,0,0,1,4,10,0,286,1,57,1,14,3
1,1,0,1,1,0,0,0,0,1,4,8,0,514,5,46,0,0,1
1,0,0,0,0,1,0,1,0,0,0,10,0,327,3,48,0,0,3
1,1,0,0,1,0,1,0,0,1,4,6,1,625,12,52,0,0,1
1,1,0,1,0,1,1,1,0,1,6,6,1,413,27,50,0,0,2
0,0,0,1,0,0,1,0,0,1,1,7,1,368,3,57,0,0,3
0,1,0,1,0,0,0,0,0,1,4,8,0,396,4,54,0,0,2
1,0,0,1,0,1,1,0,0,1,4,6,5,487,183,50,1,16,1
1,0,1,1,0,1,0,1,0,1,0,7,0,205,12,47,0,0,1
0,0,0,0,0,0,0,1,0,1,1,12,1,267,7,52,0,0,3
1,0,0,0,1,0,1,0,0,1,0,10,1,309,68,55,0,0,3
0,0,0,1,1,1,1,0,1,1,0,9,0,305,11,52,0,0,2
0,1,0,1,1,0,0,0,0,1,-9,10,0,321,0,47,0,0,3
0,0,0,0,0,1,0,1,0,1,0,11,0,239,5,52,0,0,2
1,0,0,1,0,1,0,1,0,1,0,9,0,276,6,46,0,0,2
0,0,1,1,0,1,0,0,0,1,0,11,0,306,2,53,0,0,1
0,0,0,1,0,0,1,0,0,1,2,10,0,252,24,47,1,20,3
1,0,0,0,0,0,0,0,0,1,-9,10,0,210,1,54,1,2,3
1,0,0,1,1,1,1,1,0,1,0,8,2,293,12,53,0,0,2
0,1,0,1,1,0,1,0,0,1,2,12,1,329,7,57,0,0,2
1,0,1,1,1,0,0,0,0,0,0,9,0,278,6,52,0,0,2
0,0,0,1,0,0,0,1,0,1,1,12,0,273,0,57,1,14,3
1,0,0,1,1,0,0,1,0,1,0,12,0,407,5,52,0,0,1
1,0,1,1,0,1,1,1,0,1,0,14,0,302,35,52,1,15,1
1,0,1,0,0,1,0,1,0,1,0,12,3,241,21,48,0,0,2
1,0,0,1,0,0,1,0,0,1,1,11,2,290,21,52,0,0,1
1,0,0,1,0,1,0,1,0,1,0,9,0,260,9,51,0,0,2
0,0,0,1,1,1,0,0,0,1,0,12,2,407,19,51,0,0,2
1,0,0,0,0,1,1,0,0,1,-9,12,0,307,1,53,0,0,3
0,0,0,1,1,1,1,0,1,1,0,12,0,304,16,56,0,0,2
0,0,0,1,0,0,1,0,0,1,0,9,0,345,35,50,0,0,2
1,0,0,0,0,0,0,0,0,1,-9,12,0,452,2,51,1,6,3
1,0,0,0,0,1,0,1,0,0,0,6,0,280,5,52,0,0,3
0,0,1,1,0,1,0,1,0,0,0,9,0,227,8,48,0,0,2
1,0,0,1,1,0,0,1,0,1,0,9,0,241,2,49,0,0,2
0,0,0,1,0,1,1,0,0,0,0,16,0,325,3,53,0,0,2
0,1,0,1,1,0,1,0,0,1,0,17,0,374,5,51,0,0,1
1,0,0,0,0,0,0,0,0,1,0,9,1,278,6,54,1,34,1
1,1,0,1,0,0,1,0,0,1,1,11,0,438,9,54,1,51,2
1,0,0,1,1,0,0,0,0,1,3,11,0,595,3,57,0,0,3
0,0,0,1,0,0,0,1,0,1,-9,9,0,208,7,57,1,19,3
0,0,0,1,0,1,0,1,0,1,3,9,7,313,104,47,1,12,2
0,1,0,1,1,0,0,0,0,1,1,5,0,471,4,57,0,0,1
1,0,0,1,0,1,0,1,0,1,0,9,3,224,18,52,1,5,2
0,0,0,1,0,1,0,1,0,1,0,9,0,212,4,52,0,0,2
0,0,0,1,1,0,0,0,0,1,1,11,0,256,4,55,1,34,3
0,1,1,1,0,0,1,0,0,0,0,8,0,441,35,48,0,0,3
0,1,0,1,1,0,0,1,0,1,0,9,0,421,4,54,1,24,1
1,0,1,1,0,0,1,1,0,1,0,10,0,246,4,56,0,0,1
1,1,0,1,1,0,1,0,0,1,1,8,0,533,3,55,0,0,2
1,0,0,0,1,0,1,0,0,1,1,7,1,473,4,53,0,0,1
1,0,0,1,1,1,1,1,0,1,3,11,1,372,13,53,1,6,2
1,1,1,1,0,1,0,1,0,1,0,8,3,231,35,53,1,11,1
0,1,1,1,0,1,0,1,0,1,0,10,6,285,21,47,0,0,1
0,1,0,1,0,0,0,0,0,1,1,6,0,376,17,57,0,0,2
1,0,0,0,0,0,1,0,0,1,2,6,1,381,6,53,0,0,3
0,1,0,1,0,0,0,0,0,1,0,8,3,306,29,53,0,0,2
1,0,0,1,0,1,1,1,0,1,0,10,18,281,68,48,0,0,3
1,0,0,0,1,0,0,0,0,1,4,8,0,501,9,53,1,12,2
1,0,1,1,1,1,0,1,0,1,9,8,0,334,11,48,1,18,1
0,0,0,1,1,1,1,1,0,1,0,10,2,314,73,50,1,31,3
0,0,0,1,1,0,0,0,0,1,-9,12,0,514,2,54,0,0,3
1,0,0,1,0,1,1,1,0,1,0,7,1,419,29,54,0,0,3
0,0,0,1,0,0,0,1,0,1,0,9,0,222,10,53,1,51,1
1,0,0,1,0,0,0,1,0,1,0,12,0,252,6,57,0,0,2
1,1,0,1,1,0,1,0,0,1,6,11,0,440,6,50,1,7,2
1,0,1,1,0,0,1,0,0,1,2,10,2,253,26,55,0,0,2
0,0,0,0,0,0,0,0,0,1,0,9,5,230,29,52,0,0,1
0,1,0,1,0,0,1,0,0,1,1,12,0,476,4,50,0,0,2
0,0,0,1,0,1,1,0,1,1,0,9,0,530,34,52,1,24,2
0,0,1,1,0,1,0,1,0,1,1,12,0,307,34,48,1,11,2
1,0,0,1,0,1,0,0,1,1,0,11,0,273,11,57,0,0,3
0,1,0,1,0,0,1,0,1,1,0,10,0,552,11,54,1,7,2
0,0,0,1,0,0,0,1,0,1,0,10,0,375,2,56,0,0,3
0,0,0,1,0,0,0,1,0,1,0,11,0,206,5,52,0,0,3
0,0,0,1,0,0,1,0,0,1,3,11,0,343,24,50,0,0,2
0,0,0,1,0,1,0,1,0,1,0,9,0,264,4,52,1,25,2
0,0,0,1,1,1,1,0,1,1,0,18,4,317,80,46,0,0,3
0,1,1,1,0,1,0,1,0,1,0,9,0,335,37,48,1,8,2
1,0,1,1,0,1,0,1,0,0,0,8,2,233,21,49,1,15,2
0,0,1,1,0,0,0,1,0,1,0,10,1,444,8,57,0,0,2
0,0,0,1,0,1,1,1,0,1,1,10,0,385,43,53,0,0,2
0,0,0,1,0,0,0,0,0,1,-9,7,0,298,0,53,0,0,3
1,0,0,1,1,0,1,0,0,1,0,9,0,318,7,51,0,0,3
1,1,0,1,0,1,0,1,0,1,2,8,0,238,10,46,1,5,1
0,0,0,1,1,1,1,0,1,1,1,10,51,337,136,46,0,0,3
1,0,0,1,0,0,0,1,0,1,1,10,0,244,1,52,0,0,3
0,0,0,1,0,1,0,1,0,1,6,9,17,293,84,56,0,0,2
0,0,0,1,0,0,0,0,0,0,0,9,0,298,7,52,0,0,3
0,0,0,1,0,0,0,0,0,0,0,9,0,287,15,53,0,0,2
0,0,0,1,1,0,1,1,0,0,1,12,0,300,5,48,1,11,3
1,1,0,1,0,0,1,0,0,1,1,12,0,519,5,48,0,0,1
1,0,0,1,1,1,1,1,0,1,1,8,0,262,11,49,0,0,2
0,0,0,0,0,0,0,0,0,1,0,10,7,252,38,47,1,5,3
1,1,0,1,0,1,0,1,0,1,0,9,0,231,9,53,0,0,2
0,0,0,1,0,0,0,0,0,1,1,11,0,317,18,57,1,31,2
0,0,0,0,0,0,1,0,0,1,1,7,0,351,5,48,0,0,3
0,1,0,1,0,0,0,0,0,1,-9,8,0,407,1,51,1,31,3
0,0,0,1,0,1,0,0,1,1,3,10,1,338,21,54,0,0,1
0,0,0,1,0,1,1,1,0,1,1,9,5,327,60,51,1,5,2
1,0,0,1,0,0,0,0,0,1,0,9,1,310,27,47,0,0,3
1,1,0,1,0,1,0,0,0,1,8,7,1,416,33,52,1,23,2
1,0,0,1,1,0,0,0,0,1,3,11,0,595,3,57,0,0,3
0,0,0,0,0,0,0,1,0,1,1,11,0,286,7,54,1,2,3
1,0,0,1,0,0,1,1,0,1,0,12,0,560,3,46,0,0,3
0,0,0,1,1,1,1,1,0,1,2,12,3,338,28,54,1,9,2
1,0,0,0,0,1,0,0,0,0,1,13,1,283,5,52,1,42,3
1,0,0,1,1,0,1,0,0,1,0,9,5,272,35,56,0,0,2
0,0,0,1,0,1,0,1,0,1,0,9,19,238,45,51,0,0,3
1,0,0,1,1,0,1,0,0,1,2,8,0,477,10,57,0,0,2
0,0,0,1,0,0,1,0,0,0,2,8,0,392,32,52,1,6,2
1,1,0,1,1,0,0,0,0,1,18,12,0,517,4,52,1,28,2
1,0,0,1,0,0,0,0,0,1,0,9,1,223,24,57,0,0,3
1,1,1,0,0,1,0,0,0,1,0,10,0,273,6,53,0,0,2
0,0,1,0,0,0,1,0,0,1,11,12,1,673,37,56,0,0,2
0,0,0,1,0,0,0,1,0,0,0,10,0,217,6,46,1,24,3
1,0,0,0,1,0,0,0,0,1,8,11,0,510,4,52,0,0,2
0,0,1,1,0,1,0,1,0,1,0,10,0,231,8,48,0,0,2
0,0,0,1,0,1,1,0,0,1,3,12,0,366,25,49,0,0,3
1,1,1,1,0,0,0,1,0,1,0,12,1,206,5,53,1,18,2
0,0,0,1,0,1,0,1,0,1,0,11,0,257,4,57,0,0,2
0,0,0,1,0,1,0,1,0,1,1,9,4,212,45,50,1,7,3
0,1,0,1,1,0,1,0,0,1,0,10,0,321,3,53,1,30,2
1,1,0,0,0,0,0,1,0,1,5,8,0,360,4,52,1,20,2
1,0,0,0,1,0,0,1,0,1,4,9,2,274,7,47,0,0,3
1,0,0,1,0,0,1,0,1,1,0,10,0,515,5,52,0,0,2
0,1,0,0,0,0,0,0,0,1,0,11,0,337,3,47,0,0,2
0,0,0,1,0,1,1,1,0,1,0,11,0,237,10,48,0,0,2
1,1,1,1,0,0,0,1,0,0,1,11,0,323,5,53,0,0,2
1,0,0,1,1,1,0,0,1,1,2,10,2,339,26,55,1,48,3
0,0,0,1,0,0,1,0,0,1,1,10,0,398,5,46,0,0,3
1,1,0,1,0,0,0,0,0,1,-9,8,0,548,2,47,0,0,3
0,0,0,1,0,0,0,0,1,1,7,10,0,259,2,50,1,5,3
0,0,0,1,1,1,0,1,0,1,0,14,2,284,31,47,0,0,2
0,0,0,1,0,1,1,1,0,1,1,10,0,385,43,53,0,0,2
0,0,0,1,1,0,1,0,0,1,1,0,1,386,12,49,0,0,3
0,0,0,1,0,0,1,0,0,1,0,5,1,517,11,50,1,32,2
1,1,0,1,1,1,0,0,0,1,14,10,0,714,37,56,1,4,2
0,0,0,1,0,0,0,1,0,1,4,12,0,414,7,51,1,3,3
0,0,0,1,1,0,0,1,0,0,0,17,0,330,4,56,0,56,2
1,0,0,1,0,1,1,1,0,1,1,9,1,265,12,53,1,28,3
1,1,0,0,1,0,1,0,0,1,14,10,0,463,4,52,0,0,2
1,0,0,1,0,1,0,1,0,1,0,8,2,242,15,53,0,0,2
0,1,0,1,0,0,0,0,0,1,9,12,0,410,4,53,1,28,2
1,0,0,0,0,0,0,0,0,1,-9,6,0,729,2,54,0,0,3
1,0,0,1,0,1,0,1,0,1,1,12,3,323,34,54,0,0,2
1,1,1,1,0,1,0,0,0,1,-9,10,7,282,44,54,1,7,3
1,0,0,1,0,0,0,0,0,1,0,12,0,370,0,57,0,0,3
1,0,0,0,0,0,0,0,1,1,0,10,0,407,7,55,0,0,3
1,1,0,1,0,0,1,0,1,1,0,9,0,383,7,54,1,38,1
1,0,1,1,0,1,1,0,1,1,0,9,1,290,36,53,0,0,2
1,0,0,0,0,0,0,1,0,1,0,8,0,208,4,49,1,11,3
0,0,0,1,0,1,0,1,0,1,0,10,2,220,19,47,1,5,3
0,0,0,1,0,1,1,0,0,1,0,10,0,296,4,49,0,0,3
0,0,0,1,0,1,0,1,0,1,0,9,2,218,12,49,1,4,1
0,0,0,1,0,0,1,0,0,1,4,7,0,562,23,47,0,0,2
1,1,0,1,0,0,0,0,0,1,2,7,1,274,9,52,0,0,2
1,0,0,1,0,1,1,1,0,1,0,10,0,229,10,51,1,48,2
0,1,1,1,0,1,1,1,0,1,2,11,6,430,101,47,1,14,2
0,0,0,1,0,1,1,1,0,1,1,10,0,385,43,53,0,0,2
0,0,0,1,1,1,1,1,0,1,2,10,0,341,10,55,0,0,2
1,1,1,0,0,0,1,0,0,1,5,12,1,314,10,53,1,8,2
1,0,0,0,0,1,0,0,0,1,0,10,5,306,23,48,0,0,1
0,0,1,1,0,0,0,1,0,0,0,11,6,219,13,52,1,3,2
1,1,0,1,1,0,0,0,0,1,0,10,0,335,6,56,0,0,1
0,0,0,1,1,1,1,1,0,1,2,15,5,376,68,47,0,0,2
0,0,0,1,0,0,0,0,0,1,0,12,0,239,2,48,0,0,2
1,0,0,1,0,0,0,0,0,1,0,10,10,250,12,49,1,15,2
0,0,0,1,0,0,0,0,1,1,0,10,0,446,3,54,0,0,2
1,0,0,1,0,1,1,0,1,0,0,11,1,292,18,53,0,0,1
1,0,0,1,0,0,0,0,0,1,0,8,3,198,17,55,0,0,2
0,0,0,1,0,0,0,1,0,1,0,9,2,205,9,51,0,0,3
0,0,0,1,0,0,0,0,0,1,0,12,0,341,2,54,0,0,3
0,0,0,1,0,0,1,0,0,1,0,11,0,382,3,53,1,13,3
0,1,0,0,1,0,0,1,0,1,4,10,0,425,4,56,1,6,2
1,0,0,0,0,0,0,0,0,1,0,1,0,306,8,52,0,0,3
1,0,0,0,1,0,1,0,0,1,-9,8,0,388,2,52,1,26,3
1,1,1,0,0,0,0,0,0,1,4,12,12,356,29,48,1,1,1
1,1,1,1,0,0,0,0,1,1,4,9,0,277,16,46,1,3,2
0,1,0,1,1,0,1,0,0,1,0,4,0,351,12,53,0,0,2
0,0,0,1,0,1,1,0,1,0,0,0,0,267,11,52,0,0,3
1,0,0,0,0,0,0,0,0,1,1,8,17,237,37,48,1,7,3
